,line,token,lemma
26219,144922,ΠΑΓΟΥΡΟΙ,
26220,144930,Πορφύρᾳ,πορφύρα
26221,144935,ʼ,
26222,144941,παγούροις,
26223,144946,ἰχθυδίοις,
26224,144952,βούγλωττον,
26225,144957,συναρπάσομαι,
26226,144960,γ᾽,γ᾽
26227,144964,ΠΗΛΑΜΥΣ,
26228,144973,ʼ,
26229,144975,δ᾽,δ᾽
26230,145001,’,
26231,145007,Ποιμέσιν,ποιμήν
26232,145012,ἔνθ᾽,
26233,145019,Ἑλλησποντίς,
26234,145024,Βοσπορίτῃ,
26235,145030,ΠΕΡΚΑΙ,
26236,145046,χάνναν,
26237,145048,φυκίδα,
26238,145057,κομαρίδας,
26239,145062,κέστρας,
26240,145064,πέρκας,πέρκη
26241,145065,τ᾽,τ᾽
26242,145066,αἰόλας,αἰόλος
26243,145068,Νουμήνιος,Νουμήνιος
26244,145069,δ᾽,δ᾽
26245,145071,Ἁλιευτικῷ,ἁλιευτικός
26246,145072,ʽ,
26247,145073,ʼ,
26248,145075,ʼ,
26249,145077,δ᾽,δ᾽
26250,145079,πέρκας,πέρκη
26251,145086,φυκίδας,
26252,145087,ἀλφηστήν,
26253,145091,χροιῇσιν,
26254,145095,ΠΕΡΚΗ,
26255,145123,ζωικῶν,
26256,145126,ʼἀκανθοστεφῆ,
26257,145130,ποικιλόχροα,
26258,145131,φυκίδα,
26259,145135,γραμμοποικίλων,
26260,145136,πλαγίαις,πλάγιος
26261,145140,κεχρημένων,χράομαι
26262,145148,‘,
26263,145149,ἕπεται,ἕπομαι
26264,145151,μελανούρῳ,
26265,145154,ΡΑΦΙΔΕΣ,
26266,145164,ʼ,
26267,145165,κὠξύρυγχοι,
26268,145167,ἵππουροί,
26269,145170,Δωρίων,Δώριος
26270,145171,δ᾽,δ᾽
26271,145183,ῥαφίδα,
26272,145185,’,
26273,145187,δ᾽,δ᾽
26274,145194,ʼβελόνην,
26275,145202,ζωικῶν,
26276,145207,ʼῥαφίδα,
26277,145210,ἀνόδουν,
26278,145221,ΡΙΝΗ,
26279,145223,Δωρίων,Δώριος
26280,145232,ῥίνας,
26281,145240,σελαχώδη,
26282,145242,Σμυρναικὸν,
26283,145255,σελάχη,
26284,145256,μέντοι,μέντοι
26285,145265,ῥίνης,ῥίνη
26286,145268,πλατυνώτου,
26287,145269,λειοβάτου,
26288,145273,κροκόδειλον,κροκόδιλος
26289,145276,δαισαίμην,
26290,145277,ἀπ᾽,
26291,145283,ΣΚΑΡΟΣ,
26292,145290,ʼκαρχαρόδοντα,
26293,145293,μονήρη,μονήρης
26294,145295,σαρκοφάγον,
26295,145304,προσπεφυκυῖαν,
26296,145312,τρίλοβον,
26297,145323,βραγχίων,βράγχιον
26298,145338,μηρυκάζει,
26299,145344,φυκίων,
26300,145357,δ᾽,δ᾽
26301,145365,ʼ,
26302,145366,ἁλιεύομεν,
26303,145367,σπάρους,
26304,145369,σκάρους,σκάρος
26305,145374,σκᾶρ,
26306,145380,δ᾽,δ᾽
26307,145382,Ταρσεὺς,Ταρσεύς
26308,145385,Ἁλιευτικῷ,ἁλιευτικός
26309,145392,<οὐ>,
26310,145402,δ᾽,δ᾽
26311,145410,δ᾽,δ᾽
26312,145413,Γαστρονομία,
26313,145417,ʼ,
26314,145426,ἔσθι᾽,
26315,145428,ψαφαρῇ,
26316,145430,Τειχιοέσσῃ,
26317,145431,Μιλήτου,Μίλητος
26318,145435,ἀγκυλοκώλων,
26319,145453,ὄπτα,ὀπτάω
26320,145455,πλύνας,
26321,145466,κυκλίᾳ,
26322,145476,τοιόνδε,
26323,145479,νιν,νιν
26324,145481,ἡνίκ᾽,
26325,145488,πυκασθῇ,
26326,145490,κρίβανον,
26327,145495,κατόπτα,κατόπτης
26328,145498,δ᾽,δ᾽
26329,145499,ἁλσὶ,ἅλς
26330,145500,κυμινοτρίβοις,
26331,145502,γλαυκῷ,
26332,145506,κατακρουνίζων,
26333,145507,θεοδέγμονα,
26334,145511,δ᾽,δ᾽
26335,145513,Θυατειρηνὸς,
26336,145518,σκάρων,σκάρος
26337,145527,αἴολον,Αἴολος
26338,145529,ΣΠΑΡΟΣ,
26339,145533,εὐχυλότερον,
26340,145538,ἄλλων,ἄλλος
26341,145541,τροφιμώτερον,τρόφιμος
26342,145544,δ᾽,δ᾽
26343,145551,ʼ,
26344,145554,Ποτιδὰν,
26345,145556,γαύλοισιν,
26346,145558,Φοινικικοῖς,Φοινικικός
26347,145559,εἷκε,
26348,145561,αδητατήγανος,
26349,145562,ἁγεμὼν,ἡγεμών
26350,145563,σπάρους,
26351,145565,σκάρους,σκάρος
26352,145570,σκᾶρ,
26353,145575,Νουμήνιος,Νουμήνιος
26354,145576,δ᾽,δ᾽
26355,145578,Ἁλιευτικῷ,ἁλιευτικός
26356,145579,ʽ,
26357,145580,ʼ,
26358,145582,ʼ,
26359,145584,σπάρον,
26360,145586,ὕκας,
26361,145587,ἀγεληίδας,
26362,145590,δ᾽,δ᾽
26363,145593,Δωρίων,Δώριος
26364,145599,ΣΚΟΡΠΙΟΣ,
26365,145607,Ὑγιεινῶν,ὑγιεινός
26366,145610,νεαρῶν,νεαρός
26367,145613,ξηροτέρους,
26368,145617,σκορπίους,σκορπίος
26369,145619,κόκκυγας,
26370,145621,ψήττας,
26371,145623,σαργούς,σαργός
26372,145625,τραχούρους,
26373,145629,τρίγλας,
26374,145632,ξηροσάρκους,
26375,145637,μαλακοσαρκότεροί,
26376,145644,‘,
26377,145646,σκορπίων,σκορπίον
26378,145647,ὃ,ὁ
26379,145652,ὃ,ὁ
26380,145654,τεναγώδης,τεναγώδης
26381,145660,πυρρός,πυρρός
26382,145663,δ᾽,δ᾽
26383,145665,μελανίζων,
26384,145673,τροφίμῳ,
26385,145680,σκορπίοι,σκορπίος
26386,145681,σμηκτικοί,
26387,145683,εὐέκκριτοι,
26388,145685,πολύχυλοι,
26389,145687,πολύτροφοι,
26390,145689,χονδρώδεις,
26391,145693,’,
26392,145695,δ᾽,δ᾽
26393,145697,σκορπίος,σκορπίος
26394,145710,ʼ,
26395,145712,δ᾽,δ᾽
26396,145714,Ἁλιευτικῷ,ἁλιευτικός
26397,145718,ʼ,
26398,145719,φυκίδας,
26399,145720,ἀλφηστήν,
26400,145724,χροιῇσιν,
26401,145728,πέρκαισι,
26402,145729,καθηγητὴν,καθηγητής
26403,145735,πληκτικός,
26404,145743,ζωικῶν,
26405,145747,ʼ,
26406,145749,δ᾽,δ᾽
26407,145756,σκορπίον,σκορπίον
26408,145760,ʼ,
26409,145764,γλαῦκοί,γλαῦκος
26410,145767,σαῦροι,σαῦρος
26411,145770,μονήρης,μονήρης
26412,145771,δ᾽,δ᾽
26413,145774,φυκοφάγος,
26414,145783,ʼὁ,
26415,145785,σκορπίους,σκορπίος
26416,145787,σκορπίδας,
26417,145802,σκόρπαιναν,
26418,145804,σκορπίους,σκορπίος
26419,145806,ἡμεῖς,ἡμεῖς
26420,145807,ἐφάγομεν,ἐσθίω
26421,145817,οὐδεὶς,οὐδείς
26422,145821,δ᾽,δ᾽
26423,145822,ὀψαρτυτὴς,
26424,145832,ʼ,
26425,145847,δ᾽,δ᾽
26426,145852,ΣΚΟΜΒΡΟΣ,
26427,145855,Γηρυτάδῃ,
26428,145859,ʼ,
26429,145860,Ἱκέσιός,ἱκέσιος
26430,145863,σκόμβρους,
26431,145871,τροφιμωτέρους,
26432,145874,κολιῶν,
26433,145876,εὐχυλοτέρους,
26434,145880,εὐεκκριτωτέρους,
26435,145897,μύρμαι,
26436,145900,κολιᾶν,
26437,145902,ἐντὶ,εἰμί
26438,145906,ἀτὰρ,ἀτάρ
26439,145908,θυννίδων,
26440,145909,γα,γε
26441,145912,ΣΑΡΓΟΙ,
26442,145914,‘,
26443,145921,στύφουσι,
26444,145925,μελανούρων,μελάνουρος
26445,145927,τροφιμώτεροι,
26446,145929,’,
26447,145931,δ᾽,δ᾽
26448,145933,Ἁλιευτικῷ,ἁλιευτικός
26449,145934,πανοῦργον,πανοῦργος
26450,145945,ʼ,
26451,145946,κόσσυφον,κόσσυφος
26452,145949,ἁλιειδέας,
26453,145952,δ᾽,δ᾽
26454,145955,ἐπικέλσοντα,
26455,145957,λινοπληγέστατον,
26456,145958,ἰχθύν,ἰχθύς
26457,145961,δ᾽,δ᾽
26458,145964,μορίων,μόριον
26459,145967,ʼτίκτειν,
26460,145975,μετοπώρου,μετόπωρον
26461,145978,δ᾽,δ᾽
26462,145985,ʼ,
26463,145986,αἰ,εἰ
26464,145990,σαργοί,
26465,146004,σαργίνους,
26466,146011,ʼ,
26467,146014,σαργῖνοί,
26468,146015,<τε>,
26469,146016,μελάνουροί,
26470,146020,φίνταται,
26471,146031,Δωρίων,Δώριος
26472,146037,σαργίνους,
26473,146039,τοῦτ᾽,
26474,146043,χαλκίδας,
26475,146048,Ἀρχέστρατός,
26476,146055,δ᾽,δ᾽
26477,146062,οἰνοφόρου,
26478,146074,εὐμεγέθη,εὐμεγέθης
26479,146078,δριμεῖ,δριμύς
26480,146079,δεδαιγμένον,
26481,146089,μοι,ἐγώ
26482,146092,στερεὸν,στερεός
26483,146093,τοιῷδε,τοιόσδε
26484,146096,ἰχθύν,ἰχθύς
26485,146099,δ᾽,δ᾽
26486,146107,ἁλσὶ,ἅλς
26487,146120,τέρψιος,τέρψις
26488,146125,ΣΑΛΠΗ,
26489,146128,Ἥβας,Ἥβη
26490,146130,ʽ,
26491,146134,ἀόνες,
26492,146135,φάγροι,φάγρος
26493,146142,σκατοφάγοι,
26494,146143,σάλπαι,σάλπη
26495,146144,βδελυχραί,
26496,146146,ἁδέαι,
26497,146147,δ᾽,δ᾽
26498,146153,δ᾽,δ᾽
26499,146156,μορίων,μόριον
26500,146159,ʼἅπαξ,
26501,146164,μετοπώρου,μετόπωρον
26502,146168,ʽ,
26503,146170,ʼπολύγραμμος,
26504,146172,ἐρυθρόγραμμος,
26505,146176,καρχαρόδους,
26506,146189,κολοκύντῃ,
26507,146201,ʼ,
26508,146202,σάλπην,
26509,146206,ἔγωγε,ἐγώ
26510,146207,ἰχθὺν,ἰχθύς
26511,146212,βρωτὴ,
26512,146216,θεριζομένου,
26513,146220,δ᾽,δ᾽
26514,146225,Παγκράτης,Παγκράτης
26515,146226,δ᾽,δ᾽
26516,146231,σάλπαι,σάλπη
26517,146232,τ᾽,τ᾽
26518,146233,ἰσομήκεες,
26519,146239,πορκῆες,
26520,146240,ἁλίζωοι,ἁλίζωοι
26521,146244,γαστέρι,γαστήρ
26522,146247,ἀλέουσιν,
26523,146259,Λοκρὸν,Λοκρός
26524,146261,Κολοφώνιον,Κολοφώνιος
26525,146263,συνταξάμενον,συντάσσω
26526,146272,Σάλπην,
26527,146285,Περίπλῳ,
26528,146288,ʼΛεσβίαν,
26529,146291,Σάλπην,
26530,146292,<τὴν>,
26531,146295,συνθεῖσαν,συντίθημι
26532,146298,δ᾽,δ᾽
26533,146304,ʼἐν,
26534,146311,Βότρυν,Βότρυς
26535,146313,εὑρετὴν,εὑρετής
26536,146316,παιγνίων,παίγνιον
26537,146318,προσαγορευομένοις,προσαγορεύω
26538,146319,Σάλπης,
26539,146324,Ἰχθύσιν,ἰχθύς
26540,146328,σάλπης,
26541,146334,βόαξ,
26542,146336,σάλπης,
26543,146337,δ᾽,δ᾽
26544,146338,ἐσάλπιγξ᾽,
26545,146339,ἕπτ᾽,
26546,146340,ὀβολοὺς,ὀβολός
26547,146345,δ᾽,δ᾽
26548,146350,Ἐρυθρᾷ,ἐρυθρός
26549,146354,στρωματεύς,
26550,146356,ῥάβδους,ῥάβδος
26551,146358,δι᾽,
26552,146359,ὅλου,ὅλος
26553,146363,χρυσιζούσας,
26554,146370,Μεταλλικῷ,
26555,146372,ΣΥΝΟΔΟΝΤΕΣ,
26556,146374,ΣΥΝΑΓΡΙΣ,
26557,146383,ʼ,
26558,146384,συναγρίδας,
26559,146385,μαζούς,μαστός
26560,146387,συνόδοντάς,
26561,146388,τ᾽,τ᾽
26562,146389,ἐρυθροποικίλους,
26563,146391,Νουμήνιος,Νουμήνιος
26564,146392,Ἁλιευτικῷ,ἁλιευτικός
26565,146395,〈,
26566,146396,υ,υ
26567,146406,συνόδοντα,
26568,146407,βόηκάς,
26569,146409,τρικκούς,
26570,146417,θηρήσαιο,
26571,146419,λελιημένος,λελίημαι
26572,146420,ἰχθὺν,ἰχθύς
26573,146423,συνόδοντα,
26574,146425,ἀρνευτὴν,
26575,146426,ἵππουρον,ἵππουρος
26576,146428,σινόδοντα,
26577,146449,σινόδοντα,
26578,146473,σέ,σός
26579,146475,Κλέαινε,
26580,146478,δ᾽,δ᾽
26581,146480,Ἀρχιστράτῃ,
26582,146484,ʼ,
26583,146486,δ᾽,δ᾽
26584,146492,σινόδοντος,
26585,146494,ΣΑΥΡΟΣ,
26586,146498,Ἄλεξις,Ἄλεξις
26587,146501,μάγειρος,μάγειρος
26588,146502,δ᾽,δ᾽
26589,146509,ʼ,
26590,146517,ἀλλ᾽,
26591,146519,διδάσκῃς,διδάσκω
26592,146523,βράγχια,βράγχιον
26593,146525,πλύνας,
26594,146527,περικόψας,περικόπτω
26595,146532,παράσχισον,
26596,146534,διαπτύξας,
26597,146535,θ᾽,θ᾽
26598,146539,μάστιξον,
26599,146548,τ᾽,
26600,146549,ἠδ᾽,
26601,146550,ὀριγάνῳ,
26602,146552,Ἔφιππος,ἔφιππος
26603,146553,δ᾽,δ᾽
26604,146555,Κύδωνι,
26605,146575,γλάνιδος,Γλάνις
26606,146577,γαλεοῦ,
26607,146579,ῥίνης,ῥίνη
26608,146581,γόγγρου,
26609,146583,κεφάλου,Κέφαλος
26610,146589,φυκίς,
26611,146591,βρίγκος,
26612,146593,τρίγλη,τρίγλη
26613,146597,φάγρος,
26614,146599,μύλλος,
26615,146601,λεβίας,
26616,146603,σπάρος,
26617,146605,αἰολίας,Αἰόλιος
26618,146607,θρᾷττα,Θρᾷξ
26619,146609,χελιδών,χελιδών
26620,146611,καρίς,
26621,146613,τευθίς,
26622,146615,ψῆττα,ψῆττα
26623,146617,δρακαινίς,
26624,146619,πουλυπόδειον,
26625,146621,σηπία,σηπία
26626,146623,ὀρφώς,
26627,146625,κωβιός,κωβιός
26628,146629,βελόναι,
26629,146631,κεστρεῖς,κεστρεύς
26630,146634,δ᾽,δ᾽
26631,146636,Ἱπποτρόφῳ,
26632,146640,ʼ,
26633,146642,καρχαριῶν,
26634,146645,βάτραχος,βάτραχος
26635,146651,τριχίας,
26636,146653,φυκίς,
26637,146655,βρίγκος,
26638,146657,τρίγλη,τρίγλη
26639,146659,κόκκυξ,κόκκυξ
26640,146661,ΣΚΕΠΙΝΟΣ,
26641,146665,Δωρίων,Δώριος
26642,146673,ἀτταγεινόν,
26643,146675,ΣΚΙΑΙΝΑ,
26644,146678,Ἥβας,Ἥβη
26645,146680,ʽ,
26646,146683,ʼ,ʼ
26647,146684,αἰολίαι,
26648,146685,πλῶτές,
26649,146687,κυνόγλωσσοί,
26650,146688,τ᾽,τ᾽
26651,146692,σκιαθίδες,
26652,146696,σκιαδέα,
26653,146707,θηρήσαιο,
26654,146709,λελιημένος,λελίημαι
26655,146710,ἰχθὺν,ἰχθύς
26656,146713,συνόδοντα,
26657,146715,ἀρνευτὴν,
26658,146716,ἵππουρον,ἵππουρος
26659,146718,φάγρον,φάγρος
26660,146719,λοφίην,
26661,146722,δ᾽,δ᾽
26662,146723,ἀγρόμενον,
26663,146724,σκιαδῆα,
26664,146726,ΣΥΑΓΡΙΔΕΣ,
26665,146736,Γᾷ,γῆ
26666,146738,Θαλάσσᾳ,θάλασσα
26667,146743,ΣΦΥΡΑΙΝΑΙ,
26668,146748,τροφιμωτέρας,
26669,146751,γόγγρων,
26670,146760,εὐχυλίᾳ,
26671,146766,Δωρίων,Δώριος
26672,146768,σφύραιναν,
26673,146774,κέστραν,
26674,146776,’,
26675,146778,δ᾽,δ᾽
26676,146781,κέστραν,
26677,146785,σφυραίνας,
26678,146793,ʼ,
26679,146794,χαλκίδας,
26680,146798,κέστρας,
26681,146800,πέρκας,πέρκη
26682,146801,τ᾽,τ᾽
26683,146802,αἰόλας,αἰόλος
26684,146808,ʽ,
26685,146811,ʼ,
26686,146812,‘,
26687,146813,κέστραι,
26688,146814,βότιν,
26689,146815,κάπτουσαι,
26690,146817,’,
26691,146826,κέστραν,
26692,146830,σαυρίδα,
26693,146834,Ἀττικοὶ,Ἀττικός
26694,146841,σφύραιναν,
26695,146843,κέστραν,
26696,146849,σφυραίνης,
26697,146856,Μακεδόσιν,Μακεδών
26698,146858,τινὸς,τις
26699,146869,ʼ,
26700,146871,σφύραινα,
26701,146872,δ᾽,δ᾽
26702,146880,κέστραν,
26703,146882,ὔμμες,ὑμεῖς
26704,146883,ὡττικοὶ,
26705,146884,κικλήσκετε,
26706,146888,Εὐθυδίκῳ,
26707,146889,ʽ,
26708,146894,συχνὴ,συχνός
26709,146895,σφύραινα,
26710,146897,κέστραν,
26711,146898,ἀττικιστὶ,Ἀττικιστί
26712,146902,Νικοφῶν,
26713,146903,δ᾽,δ᾽
26714,146910,κέστραι,
26715,146916,Ἥβας,Ἥβη
26716,146918,ʽ,
26717,146921,ʼ,
26718,146922,κέστρας,
26719,146924,πέρκας,πέρκη
26720,146925,τ᾽,τ᾽
26721,146926,αἰόλας,αἰόλος
26722,146928,ΣΗΠΙΑ,
26723,146931,Δαναίσι,
26724,146937,ταῦτ᾽,
26725,146946,παραλήγουσα,
26726,146959,ταινία,ταινία
26727,146969,ʼπόδας,
26728,146979,προβοσκίδας,
26729,146982,μεταξὺ,μεταξύ
26730,146987,<τὸ>,
26731,147004,λεγόμενον,λέγω
26732,147005,ὄστρακον,ὄστρακον
26733,147013,μύτιδι,
26734,147015,θολός,
26735,147021,παρ᾽,
26736,147030,δ᾽,δ᾽
26737,147033,πλακώδης,
26738,147037,ὁμοία,ὅμοιος
26739,147040,βοῶν,βόα
26740,147041,ἠνύστροις,
26741,147044,δ᾽,δ᾽
26742,147047,σηπίαι,σηπία
26743,147050,ἰχθυδίοις,
26744,147052,ἀποτείνουσαι,
26745,147054,προβοσκίδας,
26746,147056,ὁρμιὰς,
26747,147059,θηρεύουσαι,
26748,147062,δ᾽,δ᾽
26749,147069,πετριδίων,
26750,147075,ὁρμοῦσι,
26751,147082,θολὸν,
26752,147088,ἐμφήνασα,ἐμφαίνω
26753,147097,θηρευθείσης,
26754,147099,θηλείας,θῆλυς
26755,147100,τριόδοντι,τριόδους
26756,147103,ἐπαρήγουσιν,
26757,147104,ἀνθέλκοντες,ἀνθέλκω
26758,147108,δ᾽,δ᾽
26759,147111,ἁλῶσιν,ἁλίσκομαι
26760,147114,θήλειαι,θῆλυς
26761,147118,διετίζει,
26762,147119,δ᾽,δ᾽
26763,147124,οὐδ᾽,
26764,147138,σηπίαι,σηπία
26765,147145,νέουσιν,
26766,147148,συμπεπλεγμέναι,
26767,147155,ἐφαρμόττουσαι,
26768,147159,ἐφαρμόττουσιν,
26769,147170,μαλακίων,μαλάκια
26770,147176,σηπίαι,σηπία
26771,147182,κυίσκονται,
26772,147183,πεντεκαίδεκα,πεντεκαίδεκα
26773,147190,ᾠά,ᾠόν
26774,147195,καταφυσᾷ,
26775,147197,στιφρᾷ,
26776,147209,θηλείας,θῆλυς
26777,147210,ποικιλώτερός,
26778,147213,μελάντερος,μέλας
26779,147218,δ᾽,δ᾽
26780,147226,ʼ,
26781,147227,πώλυποι,
26782,147229,σηπίαι,σηπία
26783,147232,ποταναὶ,
26784,147237,σημειωτέον,
26785,147246,Ἱππώνακτος,Ἱππῶναξ
26786,147247,δ᾽,δ᾽
26787,147257,ὑπόσφαγμα’,
26788,147269,ὑπόσφαγμα,
26789,147275,Ὀψαρτυτικῷ,
26790,147284,ὑπόσφαγμα,
26791,147285,δ᾽,δ᾽
26792,147295,τυρῷ,τυρός
26793,147299,κυμίνῳ,κύμινον
26794,147301,σιλφίῳ,σίλφιον
26795,147304,ἑφθοῖς,ἑφθός
26796,147309,δ᾽,δ᾽
26797,147313,Ὀψαρτυτικῷ,
26798,147318,ὑπόσφαγμα,
26799,147319,δ᾽,δ᾽
26800,147323,σίλφιον,σίλφιον
26801,147339,’,
26802,147342,πολυμαθέστατος,πολυμαθής
26803,147343,Ἀρχέστρατός,
26804,147348,ʼ,
26805,147349,σηπίαι,σηπία
26806,147353,τ᾽,τ᾽
26807,147358,Θεσμοφοριαζούσαις,
26808,147362,ʼ,
26809,147363,ἰχθὺς,ἰχθύς
26810,147364,ἐώνηταί,
26811,147367,σηπίδιον,
26812,147371,Δαναίσιν,
26813,147375,ʼ,
26814,147376,ὀσμύλια,
26815,147378,μαινίδια,
26816,147380,σηπίδια,
26817,147388,ἀλλ᾽,
26818,147392,τηνδὶ,ὅδε
26819,147395,τοδὶ,ὅδε
26820,147397,πουλυπόδειον,
26821,147402,σηπιδίων,
26822,147403,Ἄλεξις,Ἄλεξις
26823,147405,Πονήρᾳ,
26824,147413,ʼ,
26825,147414,σηπίαι,σηπία
26826,147417,μιᾶς,εἷς
26827,147424,πλεκτάνας,πλεκτάνη
26828,147429,ἑφθὰς,ἑφθός
26829,147433,δ᾽,δ᾽
26830,147436,κατατεμὼν,
26831,147439,σμήσας,
26832,147441,λεπτοῖς,λεπτόν
26833,147442,ἁλσὶ,ἅλς
26834,147447,τάγηνον,τάγηνον
26835,147448,σίζον,σίζω
26836,147449,ἐπεισιὼν,
26837,147452,ΤΡΙΓΛΗ,
26838,147458,η,η
26839,147464,〈,
26840,147465,λα,
26841,147468,θηλυκὰ,
26842,147471,λάβδα,λάβδα
26843,147475,Τελέσιλλα,Τελέσιλλα
26844,147478,δ᾽,δ᾽
26845,147479,ἐπιπλοκὴν,ἐπιπλοκή
26846,147483,γ,ΑΒΓ
26847,147491,τρώγλη,
26848,147499,τρίγλην,
26849,147516,ἁλιεῖς,ἁλίζω
26850,147520,γόνου,γόνος
26851,147524,τινας,τις
26852,147527,μήποτ᾽,
26853,147535,ʽὡς,
26854,147536,ἀμίαι,ἀμία
26855,147540,μίαν,εἷς
26856,147543,ἀλλ᾽,
26857,147544,ἀγεληδόν,ἀγεληδόν
26858,147555,δ᾽,δ᾽
26859,147558,ἀφυεῖς,ἀφυής
26860,147561,τουτέστιν,τουτέστι
26861,147562,δυσφυεῖς,
26862,147568,ὁρμητικός,
26863,147571,<τὸ,
26864,147572,κατὰ>,
26865,147575,κυνὸς,κύων
26866,147583,ἐξελαύνεσθαἰ,
26867,147587,καρχαρόδους,
26868,147589,συναγελαστική,
26869,147591,παντόστικος,
26870,147595,σαρκοφάγος,
26871,147601,ἄγονός,ἄγονος
26872,147607,σκωλήκια,
26873,147617,γινόμενον,γίγνομαι
26874,147627,κυφὰς,
26875,147629,Ἥβας,Ἥβη
26876,147636,ʼ,
26877,147639,τρίγλας,
26878,147641,κυφὰς,
26879,147642,κἀχαρίστους,
26880,147643,βαιόνας,
26881,147646,δ᾽,δ᾽
26882,147652,ʼτριγόλας,
26883,147653,τινὰς,τις
26884,147659,τριγόλᾳ,
26885,147660,ὀμφαλοτόμῳ’,
26886,147662,‘,
26887,147663,τριγόλαν,
26888,147665,εὐδιαῖον,
26889,147667,’,
26890,147672,Παιδικὰ,παιδικά
26891,147673,ποιφυξεῖς,
26892,147678,ʼ,
26893,147679,‘,
26894,147680,τρίγλας,
26895,147681,<μὲν>,
26896,147682,γένηον,
26897,147684,τριγόλα,
26898,147685,δ᾽,δ᾽
26899,147686,ὀπισθίδια,
26900,147697,ʼ,
26901,147698,‘,
26902,147699,τρίγλαν,
26903,147700,γενεᾶτιν,
26904,147702,’,
26905,147704,δ᾽,δ᾽
26906,147709,σκληρόσαρκον,
26907,147716,δ᾽,δ᾽
26908,147720,κόκκυγα,
26909,147727,Τρύφων,Τρύφων
26910,147738,τριγόλαν,
26911,147739,τινὰς,τις
26912,147741,κόκκυγα,κόκκυξ
26913,147750,ὀπισθίων,ὀπίσθιος
26914,147759,‘,
26915,147760,τρίγλας,
26916,147762,γένηον,
26917,147764,τριγόλα,
26918,147765,δ᾽,δ᾽
26919,147766,ὀπισθίδια,
26920,147768,’,
26921,147770,δ᾽,δ᾽
26922,147772,Φάωνί,
26923,147778,τρίγλη,τρίγλη
26924,147779,δ᾽,δ᾽
26925,147783,ἐπιήρανος,
26926,147786,<παρθένου>,
26927,147791,στύματα,
26928,147797,ἀποδίδοται,ἀποδίδωμι
26929,147806,τριοδῖτις,
26930,147813,τριακάσι,
26931,147814,δ᾽,δ᾽
26932,147817,δεῖπνα,δεῖπνον
26933,147823,δ᾽,δ᾽
26934,147824,οἰκειοῦσιν,
26935,147827,κίθαρον,
26936,147831,βόακα,
26937,147835,κιττὸν,κισσός
26938,147838,φαλαρίδα,
26939,147841,Ἀριστοφάνης,Ἀριστοφάνης
26940,147843,Ὄρνισι,ὄρνις
26941,147849,συνέμφασιν,
26942,147851,φαλλοῦ,φαλλός
26943,147855,νῆτταν,
26944,147860,οἰκειοῦσι,
26945,147868,ἡμεῖς,ἡμεῖς
26946,147870,ἀφύην,
26947,147874,ἀφρῖτιν,
26948,147877,οἳ,
26949,147882,δ᾽,δ᾽
26950,147896,δ᾽,δ᾽
26951,147898,τοῖς,ὁ
26952,147905,τρίγλην,
26953,147912,τρίμορφος,τρίμορφος
26954,147915,θεός,θεός
26955,147918,δ᾽,δ᾽
26956,147928,ʼκαὶ,
26957,147929,τρίγλην,
26958,147931,μαινίδα,
26959,147945,ʼτρίγλην,
26960,147949,Ἀρτεμισίοις,
26961,147955,λαγὼς,λαγώς
26962,147963,διόπερ,διό
26963,147965,ἐπ᾽,
26964,147972,κυνηγετικῇ,
26965,147978,γενεᾶτιν,
26966,147979,δ᾽,δ᾽
26967,147982,τρίγλην,
26968,147990,ἡδίονές,
26969,148001,Τρίγλα,τρίγλη
26970,148009,Ἑκάτῃ,Ἑκάτη
26971,148010,Τριγλανθίνῃ,
26972,148016,Ἁλύσει,ἅλυσις
26973,148022,δέσποιν᾽,
26974,148024,τριοδῖτι,
26975,148028,τριπρόσωπε,
26976,148030,τρίγλαις,
26977,148031,κηλευμένα,
26978,148034,δ᾽,δ᾽
26979,148035,ἐναποπνιγῇ,
26980,148043,πίῃ,πίνω
26981,148050,Τερψικλῆς,
26982,148060,πίῃ,πίνω
26983,148066,κυίσκεται,κυΐσκομαι
26984,148083,τρίγλας,
26985,148092,ὀψώνει,
26986,148093,τρίγλην,
26987,148096,λήψῃ,λαμβάνω
26988,148101,Τέῳ,Τέως
26989,148110,δ᾽,δ᾽
26990,148111,Ἐρυθραῖς,Ἐρυθραί
26991,148117,δ᾽,δ᾽
26992,148125,οὐδ᾽,
26993,148126,Αἰξωνίδ᾽,
26994,148127,ἐρυθρόχρων,
26995,148130,τρίγλην,
26996,148132,τρυγόνος,τρυγών
26997,148139,δ᾽,δ᾽
26998,148141,κωμῳδιοποιὸς,
26999,148144,Αἰξωνικὰς,
27000,148145,τρίγλας,
27001,148147,Ναυκλήροις,
27002,148153,ʼ,
27003,148154,μετ᾽,
27004,148156,δ᾽,δ᾽
27005,148161,ξανθοχρῶτες,
27006,148165,Αἰξωνικὸς,
27007,148168,ἐντόπους,
27008,148182,ναυτίλοι,ναυτίλος
27009,148184,τρίγλας,
27010,148187,ΤΑΙΝΙΑΙ,
27011,148199,φίνταται,
27012,148204,ἁδῆαι,
27013,148210,δ᾽,δ᾽
27014,148212,Ὀψαρτυτικῷ,
27015,148213,‘,
27016,148218,ἐκκοιλίξας,
27017,148222,ἀποταμών,
27018,148227,τεμάχεα,
27019,148233,’,
27020,148238,κάλλισται,καλός
27021,148244,Κάνωπον,Κάνωβος
27022,148253,δ᾽,δ᾽
27023,148261,ʼ,
