,line,token,lemma
6584,74593,ἡμιθέων,ἡμίθεος
6585,74610,ἡμῖν,ἡμεῖς
6586,74625,ἀκροωμένους,ἀκροάομαι
6587,74641,οἷς,ὅς
6588,74651,ἡγούμενος,ἡγέομαι
6589,74652,σὲ,σός
6590,74657,ἕνα,ἕνος
6591,74687,ἀλλʼ,ἀλλά
6592,74697,τʼ,σύ
6593,74702,γυμνασίων,γυμνάσιον
6594,74730,τινῶν,τις
6595,74731,φρονιμωτέρους,φρόνιμος
6596,74752,δυνάμενον,δύναμαι
6597,74772,καιρῶν,καιρός
6598,74790,μηδὲν,μηδείς
6599,74800,μηδὲν,μηδείς
6600,74816,δυναμένους,δύναμαι
6601,74821,ἄλλων,ἄλλος
6602,74830,σύμβουλος,σύμβουλος
6603,74834,τυραννικώτατον,τυραννικός
6604,74840,ἡγοῦ,ἡγέομαι
6605,74844,σοι,σύ
6606,74855,σὴν,σής
6607,74856,πλεῖστʼ,πολύς
6608,74860,ἐγὼ,ἐγώ
6609,74866,παρῄνεκα,παραινέω
6610,74870,σε,σύ
6611,74872,οἷς,ὅς
6612,74874,δυνάμενος,δύναμαι
6613,74880,ἄλλους,ἄλλος
6614,74890,σοι,σύ
6615,74891,δωρεάς,δωρεά
6616,74916,διαλείπῃς,διαλείπω
6617,74936,Ἀθηναῖοι,Ἀθηναῖος
6618,74939,τʼ,σύ
6619,74943,ἀποβλέψω,ἀποβλέπω
6620,74949,οὓς,ὅς
6621,74961,γιγνομένους,γίγνομαι
6622,74965,πράγματʼ,πρᾶγμα
6623,74973,πεισόμεθʼ,πάσχω
6624,74983,μοι,ἐγώ
6625,75000,παριστάντες,παρίστημι
6626,75001,ὑμῖν,ὑμεῖς
6627,75004,ἐγὼ,ἐγώ
6628,75040,τοῦθʼ,οὗτος
6629,75041,ἱκανὸν,ἱκανός
6630,75043,ἡμῖν,ἡμεῖς
6631,75067,ὃν,ὅς
6632,75080,ἡγοῦμαι,ἡγέομαι
6633,75084,ὁντινοῦν,ὁστισοῦν
6634,75103,ἐγὼ,ἐγώ
6635,75114,ἡγοῦμαι,ἡγέομαι
6636,75116,ἀλλʼ,ἀλλά
6637,75117,ἐκεῖνʼ,ἐκεῖνος
6638,75120,τίνα,τίς
6639,75126,Ἀθηναῖοι,Ἀθηναῖος
6640,75129,ὑμᾶς,ὑμεῖς
6641,75141,σύνοιδα,σύνοιδα
6642,75162,ὑμᾶς,ὑμεῖς
6643,75167,ποιῶμαι,ποιέω
6644,75201,προελήλυθε,προέρχομαι
6645,75206,ἀναγκαῖον,ἀναγκαῖον
6646,75211,γεγενημένων,γίγνομαι
6647,75213,ὑμᾶς,ὑμεῖς
6648,75216,μέμνησθʼ,μιμνήσκω
6649,75220,Ἀθηναῖοι,Ἀθηναῖος
6650,75222,ὅτʼ,ὅστε
6651,75225,ὑμῖν,ὑμεῖς
6652,75242,μαιμακτηριών,Μαιμακτηριών
6653,75249,γιγνομένου,γίγνομαι
6654,75250,παρʼ,παρά
6655,75251,ὑμῖν,ὑμεῖς
6656,75252,ἐψηφίσασθε,ψηφίζω
6657,75253,τετταράκοντα,τεσσαράκοντα
6658,75259,πέντε,πέντε
6659,75261,τετταράκοντʼ,τεσσαράκοντα
6660,75266,τάλανθʼ,τάλαντον
6661,75267,ἑξήκοντʼ,ἑξήκοντα
6662,75279,μεταγειτνιών,Μεταγειτνιών
6663,75281,βοηδρομιών,Βοηδρομιών
6664,75290,δέκα,δέκα
6665,75292,ἀπεστείλατʼ,ἀποστέλλω
6666,75294,κενὰς,κενός
6667,75297,πέντε,πέντε
6668,75298,τάλαντʼ,τάλαντον
6669,75320,ἀφεῖτʼ,ἀφίημι
6670,75324,Ἀθηναῖοι,Ἀθηναῖος
6671,75327,ἀπόστολον,ἀπόστολος
6672,75338,τότʼ,τότε
6673,75339,ἐκεῖσʼ,ἐκεῖσε
6674,75343,ἐψηφισάμεθα,ψηφίζω
6675,75374,διʼ,διά
6676,75388,χρησόμεθʼ,χράομαι
6677,75392,Ἀθηναῖοι,Ἀθηναῖος
6678,75406,θεάσασθʼ,θεάομαι
6679,75409,ὑμεῖς,ὑμεῖς
6680,75412,ἔσεσθʼ,εἰμί
6681,75417,Ὀλύνθιοι,Ὀλύνθιος
6682,75419,τινα,τις
6683,75420,κεκτημένοι,κτάομαι
6684,75423,διέκειθʼ,διάκειμαι
6685,75432,οὔθʼ,οὔτε
6686,75437,ἡμεῖς,ἡμεῖς
6687,75440,ἡμᾶς,ἡμεῖς
6688,75444,τοῦθʼ,οὗτος
6689,75451,δυσχερές,δυσχερής
6690,75459,διηλλαγμένην,διαλλάσσω
6691,75465,ᾠόμεθα,οἴομαι
6692,75479,τοῦθʼ,οὗτος
6693,75488,Ἀθηναῖοι,Ἀθηναῖος
6694,75496,ἐγὼ,ἐγώ
6695,75498,οὐχ,οὐ
6696,75504,περιστάσης,περιίστημι
6697,75510,καθυφείμεθά,καθυφίημι
6698,75521,Ἀθηναῖοι,Ἀθηναῖος
6699,75534,Θηβαίων,Θηβαῖος
6700,75535,ἡμῖν,ἡμεῖς
6701,75542,μηδενὸς,μηδείς
6702,75549,καταστρεψαμένῳ,καταστρέφω
6703,75577,γιγνόμενα,γίγνομαι
6704,75601,προώμεθα,προΐημι
6705,75608,ἀλλʼ,ἀλλά
6706,75620,ἐγνώκαμεν,γιγνώσκω
6707,75637,Ἀθηναῖοι,Ἀθηναῖος
6708,75639,θαυμάσητε,θαυμάζω
6709,75657,θῆσθε,τίθημι
6710,75659,μηδένα,μηδείς
6711,75663,ὑμῖν,ὑμεῖς
6712,75673,ὑμᾶς,ὑμεῖς
6713,75701,θεωρικά,θεωρικός
6714,75708,καθιστᾶσιν,καθίστημι
6715,75716,βουλομένους,βούλομαι
6716,75717,ἀθυμοτέρους,ἄθυμος
6717,75731,παράσχητʼ,παρέχω
6718,75736,γράψονθʼ,γράφω
6719,75739,ἴσθʼ,εἰμί
6720,75754,βέλτισθʼ,βελτίων
6721,75757,ὑφʼ,ὑφή
6722,75770,μόνου,μόνος
6723,75779,ταῦτʼ,οὗτος
6724,75784,μηδὲν,μηδείς
6725,75796,ἔτʼ,ἔτης
6726,75808,γʼ,γε
6727,75812,Ἀθηναῖοι,Ἀθηναῖος
6728,75842,θεῖσιν,τίθημι
6729,75849,διʼ,διά
6730,75859,βέλτιστʼ,βελτίων
6731,75873,Ἀθηναῖοι,Ἀθηναῖος
6732,75875,μηδένʼ,μηδείς
6733,75879,παρʼ,παρά
6734,75880,ὑμῖν,ὑμεῖς
6735,75885,παραβάντα,παραβαίνω
6736,75893,ὥστʼ,ὥστε
6737,75904,γʼ,γε
6738,75905,ὑμᾶς,ὑμεῖς
6739,75911,Ἀθηναῖοι,Ἀθηναῖος
6740,75914,ψήφισμʼ,ψήφισμα
6741,75915,οὐδενὸς,οὐδείς
6742,75933,αὐτάρκη,αὐτάρκης
6743,75935,ψηφίσματʼ,ψήφισμα
6744,75938,ὑμᾶς,ὑμεῖς
6745,75949,οὔτʼ,οὔτε
6746,75951,ὑμεῖς,ὑμεῖς
6747,75959,ἐπράττετε,πράσσω
6748,75965,ὑβρίκει,ὑβρίζω
6749,75971,εἵνεκά,ἕνεκα
6750,75974,ἐδεδώκει,δίδωμι
6751,75977,ἀλλʼ,ἀλλά
6752,75986,τοῦ,ὁ
6753,75991,ὂν,εἰμί
6754,75999,κρεῖττόν,κρείσσων
6755,76009,ἄλλʼ,ἄλλος
6756,76017,παρʼ,παρά
6757,76018,ὑμῖν,ὑμεῖς
6758,76023,Ἀθηναῖοι,Ἀθηναῖος
6759,76025,δυνάμενοι,δύναμαι
6760,76030,ὑμεῖς,ὑμεῖς
6761,76043,ποιῆτε,ποιέω
6762,76045,τίνα,τίς
6763,76049,τίνα,τίς
6764,76054,Ἀθηναῖοι,Ἀθηναῖος
6765,76058,βελτίω,βελτίων
6766,76065,πράξετʼ,πράσσω
6767,76075,προείληφε,προλαμβάνω
6768,76077,χωρίʼ,χωρίον
6769,76120,τι,τις
6770,76146,γʼ,γε
6771,76154,ἐγώ,ἐγώ
6772,76165,οὐδεὶς,οὐδείς
6773,76186,δήπου,δήπου
6774,76198,τοῦτʼ,οὗτος
6775,76216,εἰπάτω,λέγω
6776,76232,ἀλλʼ,ἀλλά
6777,76238,τοῦθʼ,οὗτος
6778,76243,πλὴν,πλήν
6779,76255,Ἀθηναῖοι,Ἀθηναῖος
6780,76257,ῥᾴδιον,ῥᾴδιος
6781,76260,ταὐτὸ,αὐτός
6782,76263,βούλεταί,βούλομαι
6783,76265,ἁθροίσαντʼ,ἀθροίζω
6784,76285,βέλτιστʼ,βελτίων
6785,76288,ἡδέων,ἡδύς
6786,76292,συναμφότερʼ,συναμφότεροι
6787,76300,ἡμῖν,ἡμεῖς
6788,76310,στρατιωτικούς,στρατιωτικός
6789,76321,ἔγωγε,ἐγώ
6790,76328,Ἀθηναῖοι,Ἀθηναῖος
6791,76357,ἀλλʼ,ἀλλά
6792,76371,διόπερ,διό
6793,76382,τοῦθʼ,οὗτος
6794,76395,ὁρᾶτʼ,ὁράω
6795,76400,Ἀθηναῖοι,Ἀθηναῖος
6796,76402,ταῦθʼ,οὗτος
6797,76408,πράγματʼ,πρᾶγμα
6798,76411,δυνήσεσθʼ,δύναμαι
6799,76415,ἕξετε,ἔχω
6800,76435,τοιαῦτʼ,τοιοῦτος
6801,76442,Κορινθίους,Κορίνθιος
6802,76456,διʼ,διά
6803,76463,ταῦτʼ,οὗτος
6804,76466,ἀπέχθωμαί,ἀπεχθάνομαι
6805,76467,τισιν,τις
6806,76479,οὐδʼ,οὐδέ
6807,76482,ἐγὼ,ἐγώ
6808,76484,ἀπεχθάνεσθαι,ἀπεχθάνομαι
6809,76486,μηδὲν,μηδείς
6810,76519,ὑμεῖς,ὑμεῖς
6811,76562,ὑμᾶς,ὑμεῖς
6812,76573,ὑμῖν,ὑμεῖς
6813,76586,τοιαυτὶ,τοιοῦτος
6814,76599,ὑμέτερʼ,ὑμέτερος
6815,76602,καίτοι,καίτοι
6816,76603,σκέψασθʼ,σκοπέω
6817,76607,Ἀθηναῖοι,Ἀθηναῖος
6818,76612,κεφάλαιʼ,κεφάλαιος
6819,76616,τʼ,σύ
6820,76623,ἐφʼ,ἐπί
6821,76626,ἔσται,εἰμί
6822,76631,ὑμῖν,ὑμεῖς
6823,76638,ὑμῖν,ὑμεῖς
6824,76647,Ἀθηναῖοι,Ἀθηναῖος
6825,76656,οἷς,ὅς
6826,76657,οὐκ,οὐ
6827,76658,ἐχαρίζονθʼ,
6828,76665,ὑμᾶς,ὑμεῖς
6829,76672,τετταράκοντʼ,τεσσαράκοντα
6830,76677,ἑκόντων,ἑκών
6831,76682,μύρια,μύριοι
6832,76683,τάλαντʼ,τάλαντον
6833,76716,στρατευόμενοι,στρατεύω
6834,76746,θεάσασθʼ,θεάομαι
6835,76776,μηδενὶ,μηδείς
6836,76778,ἐπιγιγνομένων,ἐπιγίγνομαι
6837,76785,σώφρονες,σώφρων
6838,76805,λαμπρῶν,λαμπρός
6839,76809,ἄρʼ,ἄρα
6840,76819,γείτονος,γείτων
6841,76828,ἐπράττετʼ,πράσσω
6842,76854,θεοὺς,θεός
6843,76865,ἐκτήσαντʼ,κτάομαι
6844,76876,πράγματʼ,πρᾶγμα
6845,76896,ἆρά,ἆρα
6846,76897,γʼ,γε
6847,76903,—,
6848,76914,ἀλλʼ,ἀλλά
6849,76917,ὁρᾶτʼ,ὁράω
6850,76922,Λακεδαιμονίων,Λακεδαιμόνιος
6851,76926,Θηβαίων,Θηβαῖος
6852,76928,ἀσχόλων,ἄσχολος
6853,76934,οὐδενὸς,οὐδείς
6854,76936,ἀξιόχρεω,ἀξιόχρεως
6855,76940,ἡμῖν,ἡμεῖς
6856,76948,ἡμέτερʼ,ἡμέτερος
6857,76955,ἄλλων,ἄλλος
6858,76970,τάλαντʼ,τάλαντον
6859,76973,οὐδὲν,οὐδείς
6860,76982,ἐκτησάμεθα,κτάομαι
6861,77000,ἐμοὶ,ἐγώ
6862,77013,ἀλλʼ,ἀλλά
6863,77023,γʼ,γε
6864,77056,ἀποβλέψατε,ἀποβλέπω
6865,77074,ἀδόξων,ἄδοξος
6866,77085,σεμνοτέρας,σεμνός
6867,77100,ηὔξηται,αὐξάνω
6868,77113,ἅπαντʼ,ἅπας
6869,77135,πολιτευομένων,πολιτεύω
6870,77158,ἀγαθοῦ,ἀγαθός
6871,77159,τινος,τις
6872,77178,ὑμεῖς,ὑμεῖς
6873,77195,γεγένησθε,γίγνομαι
6874,77199,μεταδιδῶσι,μεταδίδωμι
6875,77201,ὑμῖν,ὑμεῖς
6876,77203,Βοηδρόμια,Βοηδρόμια
6877,77204,πέμψωσιν,πέμπω
6878,77225,ὑμᾶς,ὑμεῖς
6879,77226,ἐπάγουσʼ,ἐπάγω
6880,77251,ὁποῖʼ,ὁποῖος
6881,77252,ἄττα,ἄττα
6882,77264,φρόνημʼ,φρόνημα
6883,77273,θαυμάσαιμʼ,θαυμάζω
6884,77277,ἐμοὶ,ἐγώ
6885,77293,παρʼ,παρά
6886,77294,ὑμῖν,ὑμεῖς
6887,77297,ἀλλʼ,ἀλλά
6888,77298,ἔγωγʼ,ἐγώ
6889,77309,γʼ,γε
6890,77321,ὑμῶν,ὑμεῖς
6891,77326,περιουσίαις,περιουσία
6892,77345,Ἀθηναῖοι,Ἀθηναῖος
6893,77348,τι,τις
6894,77351,κτήσαισθʼ,κτάομαι
6895,77357,ἀπαλλαγείητε,ἀπαλλάσσω
6896,77371,ἐκεῖνʼ,ἐκεῖνος
6897,77372,οὔτʼ,οὔτε
6898,77375,οὔτʼ,οὔτε
6899,77384,ὑμεῖς,ὑμεῖς
6900,77387,τοσαῦτʼ,τοσοῦτος
6901,77392,τινὰ,τις
6902,77395,οὔτʼ,οὔτε
6903,77412,σὺ,σύ
6904,77429,Ἀθηναῖοι,Ἀθηναῖος
6905,77440,δέοιθʼ,δέω
6906,77444,τοῦθʼ,οὗτος
6907,77456,διʼ,διά
6908,77495,ὅσʼ,ὅσος
6909,77503,ταῦτʼ,οὗτος
6910,77518,οὔτʼ,οὔτε
6911,77548,τοῦθʼ,οὗτος
6912,77550,τι,τις
6913,77566,μηδὲν,μηδείς
6914,77567,ἐγὼ,ἐγώ
6915,77577,οὐδʼ,οὐδέ
6916,77609,δεόντων,δέω
6917,77615,ὑμᾶς,ὑμεῖς
6918,77617,ὑμῶν,ὑμεῖς
6919,77622,ἐφʼ,ἐπί
6920,77623,οἷς,ὅς
6921,77633,Ἀθηναῖοι,Ἀθηναῖος
6922,77639,ὑμῖν,ὑμεῖς
6923,77653,εἴρηχʼ,λέγω
6924,77658,ὑμεῖς,ὑμεῖς
6925,77660,ἕλοισθʼ,αἱρέω
6926,77662,τι,τις
6927,77669,ὑμῖν,ὑμεῖς
6928,77672,Τιμοθέῳ,Τιμόθεος
6929,77679,ἡμῖν,ἡμεῖς
6930,77682,οἶμαί,οἴμη
6931,77683,σε,σύ
6932,77689,σοι,σύ
6933,77690,πυνθανόμενος,πυνθάνομαι
6934,77706,ἔπειθ᾽,
6935,77725,ἀλλ᾽,
6936,77735,ὥστ᾽,
6937,77744,οὐκ,οὐ
6938,77747,ἐγκωμιασομένων,ἐγκωμιάζω
6939,77752,σὴν,σής
6940,77758,ἡγοῦμαι,ἡγέομαι
6941,77766,σου,σύ
6942,77767,συμβαλεῖσθαι,συμβάλλω
6943,77775,σε,σύ
6944,77804,δυσκόλων,δύσκολος
6945,77811,μηδὲν,μηδείς
6946,77827,συμβαῖνον,συμβαίνω
6947,77833,γιγνομένων,γίγνομαι
6948,77836,ἐνθυμούμενον,ἐνθυμέομαι
6949,77846,τίνων,τίνω
6950,77848,τίσι,τίς
6951,77849,συμβούλοις,σύμβουλος
6952,77877,παρελθόντα,παρέρχομαι
6953,77888,τυραννευόντων,τυραννεύω
6954,77893,οὐδὲν,οὐδείς
6955,77900,θ᾽,θ᾽
6956,77918,λυμανοῦνται,
6957,77949,εὐδαιμονεστέρους,εὐδαίμων
6958,77967,ἀλλ᾽,
6959,77977,μηδένα,μηδείς
6960,77984,δ᾽,δ᾽
6961,77995,βουλομένων,βούλομαι
6962,78003,τ᾽,τ᾽
6963,78008,εἶεν,εἶἑν
6964,78022,ἐνεθυμήθην,ἐνθυμέομαι
6965,78024,μεταξὺ,μεταξύ
6966,78030,σοι,σύ
6967,78037,ἣν,ὅς
6968,78051,σοι,σύ
6969,78062,σοὶ,σός
6970,78067,σε,σύ
6971,78076,ἐγὼ,ἐγώ
6972,78079,ταῦτ᾽,
6973,78083,δ᾽,δ᾽
6974,78095,δι᾽,
6975,78098,κτήσεις,κτῆσις
6976,78103,σοι,σύ
6977,78152,Κλέομμιν,Κλέομμις
6978,78208,κατιοῦσι,κάτειμι
6979,78217,πριαμένοις,πρίασθαι
6980,78222,γιγνομένας,γίγνομαι
6981,78233,οὐδενὸς,οὐδείς
6982,78235,ἐπιχειρήσοντος,ἐπιχειρέω
6983,78241,δ᾽,δ᾽
6984,78243,τινὲς,τις
6985,78246,ἡγούμενον,ἡγέομαι
6986,78252,ἐνδειξαμένῳ,ἐνδείκνυμι
6987,78269,δ᾽,δ᾽
6988,78272,σοι,σύ
6989,78278,δ᾽,δ᾽
6990,78287,με,ἐγώ
6991,78296,σοὶ,σός
6992,78324,ἡμῖν,ἡμεῖς
6993,78334,γεγόναμεν,γίγνομαι
6994,78349,σὲ,σός
6995,78360,σε,σύ
6996,78367,ἡμῖν,ἡμεῖς
6997,78375,τι,τις
6998,78377,δι᾽,
6999,78378,ἐμὲ,ἐγώ
7000,78379,γίγνεταί,γίγνομαι
7001,78382,δεόντων,δέω
7002,78390,σοὶ,σός
7003,78398,μηδὲν,μηδείς
7004,78399,πώποτ᾽,
7005,78406,παρ᾽,
7006,78409,σὲ,σός
7007,78417,ἐμοὶ,ἐγώ
7008,78428,ὅτ᾽,
7009,78430,παρ᾽,
7010,78431,ἡμῖν,ἡμεῖς
7011,78456,τοσοῦτον,τοσοῦτος
7012,78477,σὲ,σός
7013,78478,δ᾽,δ᾽
7014,78493,σὺ,σύ
7015,78502,ἡμῖν,ἡμεῖς
7016,78504,αὐτοκράτορός,αὐτοκράτωρ
7017,78507,ἐπιμελήσει,ἐπιμέλησις
7018,78514,ἀνανεούμενος,ἀνανεόομαι
7019,78520,πρότερον,πρότερος
7020,78523,ἔρρωσο,ῥώννυμι
7021,78526,του,τις
7022,78529,παρ᾽,
7023,78530,ἡμῖν,ἡμεῖς
7024,78542,διεστώσας,διΐστημι
7025,78552,φαύλων,φαῦλος
7026,78559,εἰλήφασιν,λαμβάνω
7027,78570,φίλους,φίλος
7028,78579,ἀπόντας,ἄπειμι
7029,78586,φαύλων,φαῦλος
7030,78604,ἡγούμενος,ἡγέομαι
7031,78618,φαύλων,φαῦλος
7032,78622,ἀπέσταλκά,ἀποστέλλω
7033,78624,τόνδε,ὅδε
7034,78671,συναγωνιζόμενον,συναγωνίζομαι
7035,78673,σὺ,σύ
7036,78679,ἐγὼ,ἐγώ
7037,78682,ἄλλους,ἄλλος
7038,78683,ἐπιχειρῶ,ἐπιχειρέω
7039,78686,σοὶ,σός
7040,78691,ἐγὼ,ἐγώ
7041,78695,ἐπανορθῶ,ἐπανορθόω
7042,78738,ἀσκήσουσιν,ἀσκέω
7043,78771,διόπερ,διό
7044,78772,ἡμεῖς,ἡμεῖς
7045,78781,σοι,σύ
7046,78794,τισὶν,τις
7047,78826,βεβαιότερόν,βέβαιος
7048,78837,ἐμάρανε,μαραίνω
7049,78923,δυνατὰ,δυνατός
7050,78924,καθιστᾶσα,καθίστημι
7051,78943,ἔπαινον,ἔπαινος
7052,78944,ἡγουμένη,ἡγέομαι
7053,78979,λήθην,λήθη
7054,79001,ἐμοῦ,ἐγώ
7055,79002,σοι,σύ
7056,79082,ἡγεῖτο,ἡγέομαι
7057,79095,προαίρεσιν,προαίρεσις
7058,79111,καταριθμησαίμεθα,καταριθμέω
7059,79129,ἐξενηνόχαμεν,ἐκφέρω
7060,79135,σε,σύ
7061,79154,γιγνόμενον,γίγνομαι
7062,79177,ἡγοῦ,ἡγέομαι
7063,79179,μηδενὶ,μηδείς
7064,79190,σοὶ,σός
7065,79194,γενήσει,γίγνομαι
7066,79232,διόπερ,διό
7067,79233,ἐγώ,ἐγώ
7068,79234,σοι,σύ
7069,79242,μοι,ἐγώ
7070,79252,ἄλλοις,ἄλλος
7071,79274,ἐμμένων,ἐμμένω
7072,79319,γίγνου,γίγνομαι
7073,79322,γονεῖς,γονεύς
7074,79354,ἐπιτύχοις,ἐπιτυγχάνω
7075,79362,δυνάμενος,δύναμαι
7076,79373,ἀποδέχου,ἀποδέχομαι
7077,79401,σύννουν,σύννοος
7078,79403,διʼ,διά
7079,79404,ἐκεῖνο,ἐκεῖνος
7080,79416,ἡγοῦ,ἡγέομαι
7081,79437,μηδὲν,μηδείς
7082,79447,ἄλλους,ἄλλος
7083,79455,θεοὺς,θεός
7084,79460,γονεῖς,γονεύς
7085,79466,αἰσχύνου,αἰσχύνω
7086,79519,μηδένα,μηδείς
7087,79524,ἃ,ὁ
7088,79529,ὀφθήσει,ὁράω
7089,79534,εὐδοκιμοίης,εὐδοκιμέω
7090,79537,φαίνοιο,φαίνω
7091,79544,ἄλλοις,ἄλλος
7092,79547,ἐπιτιμῴης,ἐπιτιμάω
7093,79561,διαφύλαττε,διαφυλάσσω
7094,79592,κατανάλισκε,καταναλίσκω
7095,79611,συμβήσεταί,συμβαίνω
7096,79612,σοι,σύ
7097,79616,ἡγοῦ,ἡγέομαι
7098,79623,κρείττω,κρείσσων
7099,79662,τηλικαῦτα,τηλικοῦτος
7100,79693,γίγνου,γίγνομαι
7101,79741,γενήσει,γίγνομαι
7102,79744,ἐντεύξεις,ἔντευξις
7103,79746,ποιοῦ,ποιέω
7104,79775,ὧν,ὅς
7105,79782,ἐγκράτειαν,ἐγκράτεια
7106,79783,ἄσκει,ἀσκέω
7107,79799,κέρδη,κέρδος
7108,79802,νομίζῃς,νομίζω
7109,79803,διʼ,διά
7110,79808,διʼ,διά
7111,79827,ἄλλους,ἄλλος
7112,79851,πονηροῖς,πονηρός
7113,79858,ἐπιβλέπῃς,ἐπιβλέπω
7114,79864,ὑπομιμνήσκῃς,ὑπομιμνήσκω
7115,79867,τήρει,τηρέω
7116,79889,ἡγοῦ,ἡγέομαι
7117,79896,χρηστοῖς,χρηστός
7118,79902,μηδενὶ,μηδείς
7119,79908,συμφέρῃ,συμφέρω
7120,79912,σοί,σός
7121,79916,κἀκείνοις,ἐκεῖνος
7122,79925,προφάσεις,πρόφασις
7123,79943,μηδένα,μηδείς
7124,79947,μηδʼ,μηδέ
7125,79963,μηδένα,μηδείς
7126,79965,ποιοῦ,ποιέω
7127,79981,σὲ,σός
7128,79994,γίγνου,γίγνομαι
7129,80004,μηδένα,μηδείς
7130,80012,μήτε,μήτε
7131,80035,προσποιῇ,προσποιέω
7132,80042,ἀνακοινοῦ,ἀνακοινόω
7133,80048,οὐδὲν,οὐδείς
7134,80049,βλαβήσει,βλάπτω
7135,80101,προσμένῃς,προσμένω
7136,80108,αὐτεπάγγελτος,αὐτεπάγγελτος
7137,80139,κακοῖς,κακός
7138,80148,μὴ,μή
7139,80173,δοκῇς,δοκέω
7140,80193,φιλοκάλου,φιλόκαλος
7141,80201,περίεργον,περίεργος
7142,80203,ἀγάπα,ἀγάπη
7143,80229,δυναμένων,δύναμαι
7144,80268,δυναμένοις,δύναμαι
7145,80270,τίμα,τιμάω
7146,80274,δυοῖν,δύο
7147,80287,σπουδαίῳ,σπουδαῖος
7148,80296,μηδὲν,μηδείς
7149,80323,μέλλον,μέλλω
7150,80334,παρʼ,παρά
7151,80352,ἐκεῖναί,ἐκεῖνος
7152,80372,μίσει,μῖσος
7153,80396,οὐχ,οὐ
7154,80405,ἀπεχθανομένους,ἀπεχθάνομαι
7155,80407,γίγνου,γίγνομαι
7156,80449,φιλόνικος,φιλόνικος
7157,80460,μηδʼ,μηδέ
7158,80464,τυγχάνωσιν,τυγχάνω
7159,80472,πεπαυμένοις,παύω
7160,80476,ἐπιπλήττων,ἐπιπλήσσω
7161,80481,γελοῖα,γέλοιος
7162,80534,εὐλαβοῦ,εὐλαβέομαι
7163,80541,ἐὰν,ἐάν
7164,80544,σοι,σύ
7165,80567,ἀποβαλοῦσιν,ἀποβάλλω
7166,80569,ἐκεῖνά,ἐκεῖνος
7167,80576,εὐθυνούντων,εὐθύνω
7168,80591,μεγαλόψυχος,μεγαλόψυχος
7169,80602,ἡγοῦ,ἡγέομαι
7170,80671,ποιοῦ,ποιέω
7171,80688,Βουλεύου,βουλεύω
7172,80698,ἡγοῦ,ἡγέομαι
7173,80721,τισι,τις
7174,80753,τινὶ,τις
7175,80754,συμβούλῳ,σύμβουλος
7176,80783,παροξυνθείης,παροξύνω
7177,80809,ἀναμνησθῶμεν,ἀναμιμνήσκω
7178,80830,σοι,σύ
7179,80840,παρʼ,παρά
7180,80855,κειμένοις,κεῖμαι
7181,80858,μέντοι,μέντοι
7182,80860,ἡγοῦ,ἡγέομαι
7183,80890,μηδενὶ,μηδείς
7184,80903,σοὶ,σός
7185,80906,ἀναθήσουσιν,ἀνατίθημι
7186,80911,ἐπιμελειῶν,ἐπιμέλεια
7187,80912,ἀπαλλάττου,ἀπαλλάσσω
7188,80915,ἀλλʼ,ἀλλά
7189,80943,οἷά,οἷος
7190,80957,ἀνέχου,ἀνέχω
7191,80964,δοκῇς,δοκέω
7192,80972,διʼ,διά
7193,80999,τελευτήσασι,τελευτάω
7194,81003,κἀκείνων,ἐκεῖνος
7195,81006,φαύλοις,φαῦλος
7196,81016,μηδένα,μηδείς
7197,81037,μηδὲν,μηδείς
7198,81041,ἀλλʼ,ἀλλά
7199,81050,ἐπιμελοῦ,ἐπιμελέομαι
7200,81089,δύνῃ,δύναμαι
7201,81096,ἐπίστῃ,ἐπίσταμαι
7202,81121,ποιοῦ,ποιέω
7203,81141,μόνοις,μόνος
7204,81151,ἄλλοις,ἄλλος
7205,81158,μηδὲν,μηδείς
7206,81161,ἀνθρωπίνων,ἀνθρώπινος
7207,81166,οὔτʼ,οὔτε
7208,81167,εὐτυχῶν,εὐτυχέω
7209,81187,γιγνομένοις,γίγνομαι
7210,81191,γίγνου,γίγνομαι
7211,81195,μηδʼ,μηδέ
7212,81230,φαύλοις,φαῦλος
7213,81253,ἐὰν,ἐάν
7214,81256,σοι,σύ
7215,81272,μετʼ,μετά
7216,81282,πεπρωμένη,πορεῖν
7217,81292,ἀπένειμεν,ἀπονέμω
7218,81303,σοι,σύ
7219,81312,ἐμὲ,ἐγώ
7220,81366,προφέρῃς,προφέρω
7221,81368,ᾠήθην,οἴομαι
7222,81370,μηδὲν,μηδείς
7223,81374,σοι,σύ
7224,81387,διαμάρτοιμι,διαμαρτάνω
7225,81399,ἄλλων,ἄλλος
7226,81412,ὑγιεινοτάτοις,ὑγιεινός
7227,81442,φιλοπονία,φιλοπονία
7228,81446,αὑτῷ,ἑαυτοῦ
7229,81456,ἄλλων,ἄλλος
7230,81474,καταμάθοις,καταμανθάνω
7231,81518,βεβαιοτέρας,βέβαιος
7232,81562,διʼ,διά
7233,81574,ἐνθυμοῦ,ἐνθυμέομαι
7234,81579,φαύλοις,φαῦλος
7235,81582,τυχόντα,τυγχάνω
7236,81598,οἷόν,οἷος
7237,81624,μηδὲν,μηδείς
7238,81638,ψευδομένους,ψεύδω
7239,81650,φαύλους,φαῦλος
7240,81659,ὑπολάβοιμεν,ὑπολαμβάνω
7241,81705,ἡγοῦμαι,ἡγέομαι
7242,81709,οἰκειοτάτοις,οἰκεῖος
